match_id,date,team_a,team_b,elo_a_pre_original,elo_b_pre_original,elo_a_pre_rederived,elo_b_pre_rederived,elo_delta_a,elo_delta_b,elo_source_status
20140615_France_vs_Honduras,2014-06-15,France,Honduras,1836.357,1708.972,1836.3569130080987,1708.9716530125063,8.699190129846102e-05,0.0003469874936854467,comparado
20140615_Switzerland_vs_Ecuador,2014-06-15,Switzerland,Ecuador,1780.37,1754.756,1780.3698384427578,1754.7560973505613,0.00016155724210875633,-9.735056119097862e-05,comparado
20140616_Germany_vs_Portugal,2014-06-16,Germany,Portugal,1990.922,1883.833,1990.922177951804,1883.8334053755868,-0.0001779518040621042,-0.0004053755867516884,comparado
20140616_Ghana_vs_United_States,2014-06-16,Ghana,United States,1758.037,1853.105,1758.0371609381295,1853.1053306417652,-0.0001609381295111234,-0.0003306417652311211,comparado
20140616_Iran_vs_Nigeria,2014-06-16,Iran,Nigeria,1789.336,1732.907,1789.3358328010133,1732.907426121103,0.00016719898667361122,-0.0004261211031462153,comparado
20140617_Belgium_vs_Algeria,2014-06-17,Belgium,Algeria,1754.408,1671.301,1754.4083116435534,1671.3014485568895,-0.000311643553459362,-0.00044855688952338824,comparado
20140617_Brazil_vs_Mexico,2014-06-17,Brazil,Mexico,2023.186,1815.733,2023.185769753676,1815.732542946669,0.00023024632400847622,0.0004570533310470637,comparado
20140617_Russia_vs_South_Korea,2014-06-17,Russia,South Korea,1783.964,1738.264,1783.9639445422097,1738.264450516197,5.545779026761011e-05,-0.00045051619713376567,comparado
20140618_Australia_vs_Netherlands,2014-06-18,Australia,Netherlands,1751.996,1959.377,1751.9961466479856,1959.3767076847726,-0.0001466479855025682,0.00029231522739792126,comparado
20140618_Cameroon_vs_Croatia,2014-06-18,Cameroon,Croatia,1682.421,1770.836,1682.4213128941524,1770.835616178511,-0.00031289415233004547,0.0003838214890947711,comparado
20140618_Spain_vs_Chile,2014-06-18,Spain,Chile,1998.42,1847.835,1998.420150755282,1847.8347810889013,-0.00015075528199304244,0.00021891109872740344,comparado
20140619_Colombia_vs_Ivory_Coast,2014-06-19,Colombia,Ivory Coast,1843.109,1826.444,1843.1085300395102,1826.443752426873,0.00046996048968139803,0.0002475731268987147,comparado
20140619_Japan_vs_Greece,2014-06-19,Japan,Greece,1794.146,1753.58,1794.145929432025,1753.5803759645355,7.056797494442435e-05,-0.0003759645355785324,comparado
20140619_Uruguay_vs_England,2014-06-19,Uruguay,England,1810.446,1861.057,1810.4456331305976,1861.0565459320128,0.0003668694023417629,0.0004540679872206965,comparado
20140620_Honduras_vs_Ecuador,2014-06-20,Honduras,Ecuador,1691.113,1735.301,1691.1134240564857,1735.3014664178386,-0.00042405648559906695,-0.00046641783865197795,comparado
20140620_Italy_vs_Costa_Rica,2014-06-20,Italy,Costa Rica,1874.181,1749.813,1874.1809549815782,1749.8134125468657,4.501842181525717e-05,-0.0004125468656184239,comparado
20140620_Switzerland_vs_France,2014-06-20,Switzerland,France,1799.824,1854.215,1799.8244693754805,1854.2151419641193,-0.0004693754804065975,-0.0001419641193933785,comparado
20140621_Argentina_vs_Iran,2014-06-21,Argentina,Iran,1920.263,1785.955,1920.263156995003,1785.9548149547243,-0.00015699500318078208,0.00018504527565710305,comparado
20140621_Germany_vs_Ghana,2014-06-21,Germany,Ghana,2013.521,1742.644,2013.52068788802,1742.644111181341,0.0003121119800653105,-0.0001111813410261675,comparado
20140621_Nigeria_vs_Bosnia_and_Herzegovina,2014-06-21,Nigeria,Bosnia and Herzegovina,1736.288,1704.505,1736.2884439673921,1704.5051675513275,-0.00044396739212970715,-0.00016755132742218848,comparado
20140622_Belgium_vs_Russia,2014-06-22,Belgium,Russia,1770.479,1781.218,1770.4787567122685,1781.2175567712857,0.00024328773156412353,0.0004432287144027214,comparado
20140622_South_Korea_vs_Algeria,2014-06-22,South Korea,Algeria,1741.011,1655.231,1741.010838287121,1655.2310034881743,0.00016171287893484987,-3.488174343146966e-06,comparado
20140622_United_States_vs_Portugal,2014-06-22,United States,Portugal,1868.498,1861.235,1868.4983803985538,1861.234895439371,-0.000380398553716077,0.00010456062886987638,comparado
20140623_Australia_vs_Spain,2014-06-23,Australia,Spain,1742.228,1968.014,1742.227625349374,1968.013606895881,0.0003746506260995375,0.0003931041189844109,comparado
20140623_Brazil_vs_Cameroon,2014-06-23,Brazil,Cameroon,2011.951,1658.024,2011.951155624791,1658.0235079930335,-0.00015562479097752657,0.0004920069663967297,comparado
20140623_Croatia_vs_Mexico,2014-06-23,Croatia,Mexico,1795.233,1826.967,1795.2334210796298,1826.9671570755538,-0.00042107962985937775,-0.00015707555371591297,comparado
20140623_Netherlands_vs_Chile,2014-06-23,Netherlands,Chile,1969.145,1878.241,1969.1452289833842,1878.2413249483025,-0.0002289833842041844,-0.00032494830247742357,comparado
20140624_Costa_Rica_vs_England,2014-06-24,Costa Rica,England,1778.025,1837.019,1778.02511943857,1837.0189331169752,-0.00011943856998186675,6.688302482871222e-05,comparado
20140624_Greece_vs_Ivory_Coast,2014-06-24,Greece,Ivory Coast,1756.021,1806.45,1756.0211928060626,1806.450247479499,-0.00019280606261418143,-0.0002474794989666407,comparado
20140624_Italy_vs_Uruguay,2014-06-24,Italy,Uruguay,1845.969,1834.483,1845.9692480898739,1834.4832459456352,-0.0002480898738213,-0.00024594563524260593,comparado
20140624_Japan_vs_Colombia,2014-06-24,Japan,Colombia,1791.705,1863.102,1791.705112590498,1863.1020349868843,-0.0001125904980199266,-3.4986884202226065e-05,comparado
20140625_Bosnia_and_Herzegovina_vs_Iran,2014-06-25,Bosnia and Herzegovina,Iran,1685.421,1772.691,1685.4208986698563,1772.6912130934033,0.00010133014370694582,-0.00021309340331754356,comparado
20140625_Ecuador_vs_France,2014-06-25,Ecuador,France,1753.645,1878.213,1753.644923139511,1878.2134021444401,7.686048888899677e-05,-0.00040214444015873596,comparado
20140625_Honduras_vs_Switzerland,2014-06-25,Honduras,Switzerland,1672.77,1775.826,1672.7699673348131,1775.8262091951597,3.266518683631148e-05,-0.00020919515964124002,comparado
20140625_Nigeria_vs_Argentina,2014-06-25,Nigeria,Argentina,1755.373,1933.527,1755.3727128488633,1933.526758856324,0.0002871511367175117,0.0002411436760212382,comparado
20140626_Algeria_vs_Russia,2014-06-26,Algeria,Russia,1682.81,1759.569,1682.8096256269578,1759.5686796187708,0.00037437304217746714,0.00032038122913036204,comparado
20140626_South_Korea_vs_Belgium,2014-06-26,South Korea,Belgium,1713.432,1792.128,1713.4322161483376,1792.1276338647833,-0.00021614833758576424,0.0003661352166091092,comparado
20140626_Portugal_vs_Ghana,2014-06-26,Portugal,Ghana,1861.674,1756.347,1861.6738572852764,1756.346677579781,0.0001427147235517623,0.00032242021893580386,comparado
20140626_United_States_vs_Germany,2014-06-26,United States,Germany,1868.059,1999.818,1868.0594185526484,1999.8181214895799,-0.0004185526483979629,-0.00012148957989666087,comparado
20140628_Brazil_vs_Chile,2014-06-28,Brazil,Chile,2017.736,1861.754,2017.7358274485177,1861.7539678115606,0.0001725514823647245,3.218843926333648e-05,comparado
20140628_Colombia_vs_Uruguay,2014-06-28,Colombia,Uruguay,1885.585,1856.177,1885.5849265447325,1856.1772399414701,7.345526751123543e-05,-0.0002399414702267677,comparado
20140629_Costa_Rica_vs_Greece,2014-06-29,Costa Rica,Greece,1781.557,1780.048,1781.5569963675666,1780.0480427694156,3.632433390521328e-06,-4.276941558600811e-05,comparado
20140629_Netherlands_vs_Mexico,2014-06-29,Netherlands,Mexico,1985.633,1847.638,1985.632586120126,1847.6384600320446,0.0004138798740314087,-0.00046003204465705494,comparado
20140630_France_vs_Nigeria,2014-06-30,France,Nigeria,1870.991,1744.287,1870.9909845253285,1744.2868027841755,1.5474671499760007e-05,0.00019721582452802977,comparado
20140630_Germany_vs_Algeria,2014-06-30,Germany,Algeria,2013.215,1687.375,2013.215274247729,1687.375121936885,-0.00027424772906670114,-0.0001219368850797764,comparado
20140701_Argentina_vs_Switzerland,2014-07-01,Argentina,Switzerland,1944.613,1795.621,1944.6126689210118,1795.6205490048678,0.0003310789882107201,0.0004509951322688721,comparado
20140701_Belgium_vs_United_States,2014-07-01,Belgium,United States,1808.451,1854.662,1808.4507661299995,1854.6622657944993,0.0002338700005566352,-0.00026579449922792264,comparado
20140704_Brazil_vs_Colombia,2014-07-04,Brazil,Colombia,2008.894,1906.429,2008.8940489934773,1906.429042192122,-4.899347732134629e-05,-4.219212200951006e-05,comparado
20140704_France_vs_Germany,2014-07-04,France,Germany,1885.185,2018.796,1885.1849575545048,2018.7964482317145,4.24454951826192e-05,-0.00044823171447205823,comparado
20140705_Argentina_vs_Belgium,2014-07-05,Argentina,Belgium,1957.121,1832.228,1957.1213980521168,1832.227565798545,-0.000398052116679537,0.0004342014551639295,comparado
20140705_Netherlands_vs_Costa_Rica,2014-07-05,Netherlands,Costa Rica,1998.704,1781.466,1998.7044006665221,1781.4657914719173,-0.0004006665221822914,0.00020852808256677235,comparado
20140708_Brazil_vs_Germany,2014-07-08,Brazil,Germany,2023.874,2032.096,2023.874293405628,2032.0964802301457,-0.00029340562787183444,-0.0004802301457402791,comparado
20140709_Netherlands_vs_Argentina,2014-07-09,Netherlands,Argentina,1987.054,1970.882,1987.053983130138,1970.881646831447,1.6869862065505004e-05,0.000353168553147043,comparado
20140712_Brazil_vs_Netherlands,2014-07-12,Brazil,Netherlands,1984.126,1986.077,1984.1256185809038,1986.077186262898,0.0003814190961293207,-0.00018626289806888963,comparado
20140713_Germany_vs_Argentina,2014-07-13,Germany,Argentina,2071.845,1971.858,2071.84515505487,1971.8584436986869,-0.00015505486999245477,-0.0004436986869222892,comparado
20150611_Chile_vs_Ecuador,2015-06-11,Chile,Ecuador,1861.677,1764.477,1861.6773900247495,1764.477164168438,-0.00039002474954941135,-0.00016416843800470815,comparado
20150612_Mexico_vs_Bolivia,2015-06-12,Mexico,Bolivia,1827.86,1567.003,1827.8598455302813,1567.0034038494314,0.00015446971860910708,-0.0004038494314499985,comparado
20150613_Argentina_vs_Paraguay,2015-06-13,Argentina,Paraguay,1955.44,1675.852,1955.4403304708133,1675.8515570050304,-0.00033047081319637073,0.00044299496971689223,comparado
20150613_Uruguay_vs_Jamaica,2015-06-13,Uruguay,Jamaica,1860.25,1611.572,1860.2504114194705,1611.571541467823,-0.0004114194705380214,0.00045853217693547776,comparado
20150614_Brazil_vs_Peru,2015-06-14,Brazil,Peru,1994.162,1664.523,1994.1621401088219,1664.5231350964052,-0.0001401088218244695,-0.00013509640530173783,comparado
20150614_Colombia_vs_Venezuela,2015-06-14,Colombia,Venezuela,1902.932,1682.61,1902.931733464578,1682.6099571173795,0.00026653542204257974,4.2882620391537785e-05,comparado
20150615_Chile_vs_Mexico,2015-06-15,Chile,Mexico,1877.747,1814.512,1877.7471256806298,1814.5116349935188,-0.00012568062970785832,0.00036500648116088996,comparado
20150615_Ecuador_vs_Bolivia,2015-06-15,Ecuador,Bolivia,1748.407,1580.352,1748.4074285125578,1580.351614386194,-0.0004285125578462612,0.0003856138062019454,comparado
20150616_Argentina_vs_Uruguay,2015-06-16,Argentina,Uruguay,1941.44,1868.351,1941.4403045566014,1868.3506749341693,-0.00030455660134975915,0.0003250658307933918,comparado
20150616_Paraguay_vs_Jamaica,2015-06-16,Paraguay,Jamaica,1689.852,1603.471,1689.8515829192422,1603.4712779531242,0.00041708075787028065,-0.00027795312416856177,comparado
20150617_Brazil_vs_Colombia,2015-06-17,Brazil,Colombia,1999.638,1870.153,1999.638330706336,1870.1529528187032,-0.0003307063361717155,4.718129684988526e-05,comparado
20150618_Peru_vs_Venezuela,2015-06-18,Peru,Venezuela,1659.047,1715.389,1659.046944498891,1715.3887377632543,5.55011090455082e-05,0.00026223674558423227,comparado
20150619_Chile_vs_Bolivia,2015-06-19,Chile,Bolivia,1873.967,1610.785,1873.9666444301322,1610.78491361075,0.00035556986790652445,8.638925010018284e-05,comparado
20150619_Mexico_vs_Ecuador,2015-06-19,Mexico,Ecuador,1818.292,1717.974,1818.2921162440164,1717.9741292880017,-0.0001162440164534928,-0.00012928800174449862,comparado
20150620_Argentina_vs_Jamaica,2015-06-20,Argentina,Jamaica,1958.087,1587.587,1958.0865942811276,1587.5873684869684,0.0004057188723436411,-0.00036848696845481754,comparado
20150620_Uruguay_vs_Paraguay,2015-06-20,Uruguay,Paraguay,1851.704,1705.735,1851.704385209643,1705.735492385398,-0.00038520964312738215,-0.0004923853980471904,comparado
20150621_Brazil_vs_Venezuela,2015-06-21,Brazil,Venezuela,1971.155,1691.013,1971.1551612439655,1691.0128195819007,-0.00016124396552186226,0.00018041809926216956,comparado
20150621_Colombia_vs_Peru,2015-06-21,Colombia,Peru,1898.636,1683.423,1898.6361222810738,1683.4228626802446,-0.000122281073799968,0.0001373197553675709,comparado
20150624_Chile_vs_Uruguay,2015-06-24,Chile,Uruguay,1886.078,1843.367,1886.078453831492,1843.3665066504639,-0.00045383149199551553,0.0004933495361001405,comparado
20150625_Bolivia_vs_Peru,2015-06-25,Bolivia,Peru,1598.673,1694.988,1598.6731042093902,1694.9882664546706,-0.00010420939020150399,-0.00026645467050911975,comparado
20150626_Argentina_vs_Colombia,2015-06-26,Argentina,Colombia,1962.537,1887.071,1962.53661137417,1887.0707185066478,0.0003886258300553891,0.00028149335207672266,comparado
20150627_Brazil_vs_Paraguay,2015-06-27,Brazil,Paraguay,1978.137,1714.073,1978.1365666551328,1714.0733709445772,0.00043334486713320075,-0.00037094457707098627,comparado
20150629_Chile_vs_Peru,2015-06-29,Chile,Peru,1904.51,1711.116,1904.5097488878744,1711.116351180243,0.00025111212562478613,-0.00035118024311486806,comparado
20150630_Argentina_vs_Paraguay,2015-06-30,Argentina,Paraguay,1958.046,1727.536,1958.0456430575202,1727.5364197103502,0.0003569424798115506,-0.00041971035011556523,comparado
20150703_Peru_vs_Paraguay,2015-07-03,Peru,Paraguay,1700.731,1713.254,1700.7312937428228,1713.2543877357464,-0.0002937428228051431,-0.0003877357464716624,comparado
20150704_Chile_vs_Argentina,2015-07-04,Chile,Argentina,1914.895,1972.328,1914.8948063252947,1972.327675032124,0.00019367470531506115,0.0003249678759402741,comparado
20160603_United_States_vs_Colombia,2016-06-03,United States,Colombia,1807.112,1881.793,1807.1121756197733,1881.7930066118784,-0.00017561977324476175,-6.611878461626475e-06,comparado
20160604_Brazil_vs_Ecuador,2016-06-04,Brazil,Ecuador,1951.488,1789.512,1951.4876036268956,1789.5116209709622,0.00039637310442230955,0.0003790290377310157,comparado
20160604_Costa_Rica_vs_Paraguay,2016-06-04,Costa Rica,Paraguay,1782.727,1715.445,1782.7271234872596,1715.4447522982725,-0.00012348725954325346,0.0002477017274031823,comparado
20160604_Haiti_vs_Peru,2016-06-04,Haiti,Peru,1569.881,1714.491,1569.8812036269003,1714.4908867666543,-0.0002036269002019253,0.00011323334570079169,comparado
20160605_Jamaica_vs_Venezuela,2016-06-05,Jamaica,Venezuela,1603.149,1619.414,1603.1492159120924,1619.4138419455546,-0.00021591209247162624,0.0001580544453645416,comparado
20160605_Mexico_vs_Uruguay,2016-06-05,Mexico,Uruguay,1849.318,1877.753,1849.318000793433,1877.7528281368932,-7.934329460113076e-07,0.00017186310674333072,comparado
20160606_Argentina_vs_Chile,2016-06-06,Argentina,Chile,1965.567,1909.76,1965.566673635676,1909.7595767478906,0.00032636432410981797,0.00042325210938543023,comparado
20160606_Panama_vs_Bolivia,2016-06-06,Panama,Bolivia,1702.083,1569.143,1702.0825107039886,1569.1432798063693,0.0004892960114375455,-0.00027980636923530255,comparado
20160607_Colombia_vs_Paraguay,2016-06-07,Colombia,Paraguay,1899.383,1719.461,1899.3827052176127,1719.4614054490464,0.00029478238730007433,-0.0004054490464113769,comparado
20160607_United_States_vs_Costa_Rica,2016-06-07,United States,Costa Rica,1789.522,1778.71,1789.522477014039,1778.7104703364857,-0.00047701403900646255,-0.0004703364857050474,comparado
20160608_Brazil_vs_Haiti,2016-06-08,Brazil,Haiti,1942.35,1557.15,1942.3499280398826,1557.149771382736,7.196011733867635e-05,0.00022861726415612793,comparado
20160608_Ecuador_vs_Peru,2016-06-08,Ecuador,Peru,1798.649,1727.222,1798.6492965579753,1727.2223190108186,-0.0002965579753890779,-0.00031901081865726155,comparado
20160609_Mexico_vs_Jamaica,2016-06-09,Mexico,Jamaica,1873.954,1583.132,1873.9543963654883,1583.1315788969084,-0.0003963654883136769,0.00042110309163945203,comparado
20160609_Uruguay_vs_Venezuela,2016-06-09,Uruguay,Venezuela,1853.116,1639.431,1853.1164325648379,1639.4314789607386,-0.0004325648378653568,-0.000478960738519163,comparado
20160610_Argentina_vs_Panama,2016-06-10,Argentina,Panama,1983.222,1715.418,1983.2222465845657,1715.417738054889,-0.0002465845657297905,0.00026194511087851424,comparado
20160610_Chile_vs_Bolivia,2016-06-10,Chile,Bolivia,1892.104,1555.808,1892.1040037990008,1555.808052455469,-3.799000751314452e-06,-5.245546890364494e-05,comparado
20160610_France_vs_Romania,2016-06-10,France,Romania,1897.437,1720.078,1897.4372650039832,1720.0779997406992,-0.0002650039832587936,2.593008048279444e-07,comparado
20160611_Albania_vs_Switzerland,2016-06-11,Albania,Switzerland,1586.971,1749.209,1586.9705618723237,1749.209316821816,0.0004381276762615016,-0.0003168218158862146,comparado
20160611_Colombia_vs_Costa_Rica,2016-06-11,Colombia,Costa Rica,1910.386,1746.124,1910.385804334992,1746.1238647415744,0.00019566500805012765,0.00013525842564376944,comparado
20160611_England_vs_Russia,2016-06-11,England,Russia,1903.041,1739.337,1903.041250198816,1739.336681578675,-0.0002501988160474866,0.00031842132489146024,comparado
20160611_United_States_vs_Paraguay,2016-06-11,United States,Paraguay,1822.109,1708.458,1822.1090826089503,1708.4583063316672,-8.260895037892624e-05,-0.00030633166716143023,comparado
20160611_Wales_vs_Slovakia,2016-06-11,Wales,Slovakia,1620.394,1694.198,1620.3937648366716,1694.1975950224685,0.00023516332839790266,0.00040497753161616856,comparado
20160612_Brazil_vs_Peru,2016-06-12,Brazil,Peru,1949.18,1731.48,1949.1797688620193,1731.4797584978237,0.00023113798079066328,0.00024150217632268323,comparado
20160612_Ecuador_vs_Haiti,2016-06-12,Ecuador,Haiti,1794.392,1550.32,1794.3918570709702,1550.3199305605992,0.00014292902983470412,6.943940070414101e-05,comparado
20160612_Germany_vs_Ukraine,2016-06-12,Germany,Ukraine,2002.374,1772.834,2002.3735184763639,1772.8338732927862,0.0004815236361537245,0.00012670721389440587,comparado
20160612_Poland_vs_Northern_Ireland,2016-06-12,Poland,Northern Ireland,1754.222,1572.512,1754.2218688556925,1572.5118896629672,0.00013114430748828454,0.00011033703276552842,comparado
20160612_Turkey_vs_Croatia,2016-06-12,Turkey,Croatia,1755.123,1792.61,1755.1228163383762,1792.610359493831,0.00018366162385063944,-0.0003594938311834994,comparado
20160613_Belgium_vs_Italy,2016-06-13,Belgium,Italy,1832.83,1840.569,1832.8300597382315,1840.569092274072,-5.973823158456071e-05,-9.227407213074912e-05,comparado
20160613_Republic_of_Ireland_vs_Sweden,2016-06-13,Republic of Ireland,Sweden,1753.059,1734.776,1753.0592703074367,1734.7763322852259,-0.00027030743672185054,-0.0003322852257952036,comparado
20160613_Mexico_vs_Venezuela,2016-06-13,Mexico,Venezuela,1880.389,1671.932,1880.3885604716247,1671.9323697571579,0.0004395283751819079,-0.0003697571578413772,comparado
20160613_Spain_vs_Czech_Republic,2016-06-13,Spain,Czech Republic,1963.534,1728.67,1963.5338969911409,1728.6697841004934,0.0001030088592415268,0.00021589950665656943,comparado
20160613_Uruguay_vs_Jamaica,2016-06-13,Uruguay,Jamaica,1820.616,1576.697,1820.6155417684186,1576.697414790772,0.0004582315814332105,-0.00041479077208350645,comparado
20160614_Argentina_vs_Bolivia,2016-06-14,Argentina,Bolivia,1995.05,1550.512,1995.0498772431324,1550.5117802589657,0.00012275686754037451,0.0002197410342432704,comparado
20160614_Austria_vs_Hungary,2016-06-14,Austria,Hungary,1728.861,1671.033,1728.8614575982303,1671.0329610321178,-0.000457598230241274,3.8967882119322894e-05,comparado
20160614_Chile_vs_Panama,2016-06-14,Chile,Panama,1897.4,1703.59,1897.400275995504,1703.5901073963223,-0.0002759955038982298,-0.00010739632239165076,comparado
20160614_Portugal_vs_Iceland,2016-06-14,Portugal,Iceland,1873.284,1599.173,1873.283853860231,1599.1729434244926,0.00014613976918553817,5.6575507414891035e-05,comparado
20160615_France_vs_Albania,2016-06-15,France,Albania,1908.561,1575.121,1908.560547390077,1575.1211087632794,0.0004526099228314706,-0.00010876327928599494,comparado
20160615_Romania_vs_Switzerland,2016-06-15,Romania,Switzerland,1708.955,1761.059,1708.9547173546052,1761.0587699308603,0.0002826453946909169,0.00023006913966128195,comparado
20160615_Russia_vs_Slovakia,2016-06-15,Russia,Slovakia,1748.559,1668.803,1748.5588722417428,1668.8025895149276,0.0001277582571219682,0.0004104850725070719,comparado
20160616_England_vs_Wales,2016-06-16,England,Wales,1893.819,1645.789,1893.8190595357482,1645.7887703442125,-5.953574827799457e-05,0.00022965578750699933,comparado
20160616_Germany_vs_Poland,2016-06-16,Germany,Poland,2011.173,1765.142,2011.17270702705,1765.1415604292433,0.0002929729500920075,0.0004395707567255158,comparado
20160616_Ukraine_vs_Northern_Ireland,2016-06-16,Ukraine,Northern Ireland,1764.035,1561.592,1764.0346847421001,1561.5921980894163,0.00031525789995612286,-0.00019808941624432919,comparado
20160616_United_States_vs_Ecuador,2016-06-16,United States,Ecuador,1836.475,1806.38,1836.4746680107683,1806.3800645924198,0.0003319892316540063,-6.459241967604612e-05,comparado
20160617_Czech_Republic_vs_Croatia,2016-06-17,Czech Republic,Croatia,1720.037,1811.353,1720.036860879128,1811.3532574452347,0.00013912087206335855,-0.0002574452346379985,comparado
20160617_Italy_vs_Sweden,2016-06-17,Italy,Sweden,1863.047,1735.88,1863.0470665496944,1735.8803864227552,-6.654969433839142e-05,-0.00038642275512756896,comparado
20160617_Peru_vs_Colombia,2016-06-17,Peru,Colombia,1764.149,1880.136,1764.149466643518,1880.1364408346717,-0.00046664351816616545,-0.0004408346717355016,comparado
20160617_Spain_vs_Turkey,2016-06-17,Spain,Turkey,1972.167,1736.38,1972.1668202125063,1736.3799183869726,0.000179787493607364,8.16130275325122e-05,comparado
20160618_Argentina_vs_Venezuela,2016-06-18,Argentina,Venezuela,1998.529,1683.21,1998.5289345195265,1683.2101887060412,6.54804734949721e-05,-0.00018870604117182666,comparado
20160618_Belgium_vs_Republic_of_Ireland,2016-06-18,Belgium,Republic of Ireland,1810.352,1751.955,1810.3520854626092,1751.9552161699073,-8.546260914954473e-05,-0.00021616990738948516,comparado
20160618_Iceland_vs_Hungary,2016-06-18,Iceland,Hungary,1612.987,1697.22,1612.987088312164,1697.2203937852119,-8.831216382532148e-05,-0.00039378521182698023,comparado
20160618_Mexico_vs_Chile,2016-06-18,Mexico,Chile,1869.111,1907.867,1869.1107415227414,1907.866783745372,0.00025847725873973104,0.00021625462795782369,comparado
20160618_Portugal_vs_Austria,2016-06-18,Portugal,Austria,1859.47,1702.674,1859.4697089725596,1702.6740248451363,0.0002910274404257507,-2.484513629497087e-05,comparado
20160619_France_vs_Switzerland,2016-06-19,France,Switzerland,1913.686,1757.933,1913.6863415339287,1757.9328512206678,-0.00034153392880398314,0.0001487793322212383,comparado
20160619_Romania_vs_Albania,2016-06-19,Romania,Albania,1712.081,1569.995,1712.0806360647978,1569.9953146194277,0.00036393520213096053,-0.000314619427854268,comparado
20160620_Russia_vs_Wales,2016-06-20,Russia,Wales,1722.821,1637.664,1722.8211047584693,1637.6640689383714,-0.00010475846943336364,-6.893837144161807e-05,comparado
20160620_Slovakia_vs_England,2016-06-20,Slovakia,England,1694.54,1901.944,1694.540356998201,1901.9437609415893,-0.0003569982011413231,0.00023905841067062283,comparado
20160621_Croatia_vs_Spain,2016-06-21,Croatia,Spain,1805.958,1982.931,1805.9575100499,1982.930553843701,0.0004899501000181772,0.00044615629894906306,comparado
20160621_Czech_Republic_vs_Turkey,2016-06-21,Czech Republic,Turkey,1725.433,1725.616,1725.4326082744626,1725.6161847557778,0.000391725537383536,-0.00018475577780918684,comparado
20160621_Northern_Ireland_vs_Germany,2016-06-21,Northern Ireland,Germany,1593.802,1998.373,1593.8022627715718,1998.373086622788,-0.00026277157189724676,-8.662278787596733e-05,comparado
20160621_Ukraine_vs_Poland,2016-06-21,Ukraine,Poland,1731.825,1777.941,1731.8246200599447,1777.9411808335053,0.00037994005538166675,-0.00018083350528286246,comparado
20160621_United_States_vs_Argentina,2016-06-21,United States,Argentina,1855.66,2005.66,1855.6601998000065,2005.6595281890297,-0.00019980000638497586,0.0004718109703389928,comparado
20160622_Colombia_vs_Chile,2016-06-22,Colombia,Chile,1873.375,1946.012,1873.3751846967,1946.0120330348066,-0.00018469669998921745,-3.303480661998037e-05,comparado
20160622_Hungary_vs_Portugal,2016-06-22,Hungary,Portugal,1692.227,1850.588,1692.2265543294393,1850.5875005845533,0.00044567056079358736,0.0004994154467112821,comparado
20160622_Iceland_vs_Austria,2016-06-22,Iceland,Austria,1617.981,1711.556,1617.9809277679365,1711.5562332331426,7.223206353046407e-05,-0.00023323314258050232,comparado
20160622_Italy_vs_Republic_of_Ireland,2016-06-22,Italy,Republic of Ireland,1876.687,1728.318,1876.6865396761668,1728.318062913413,0.00046032383306737756,-6.291341310316056e-05,comparado
20160622_Sweden_vs_Belgium,2016-06-22,Sweden,Belgium,1722.241,1833.989,1722.2409132962828,1833.9892387191035,8.670371721564152e-05,-0.00023871910343586933,comparado
20160625_Croatia_vs_Portugal,2016-06-25,Croatia,Portugal,1836.816,1841.628,1836.8160376157043,1841.627756811074,-3.7615704286508844e-05,0.00024318892587871233,comparado
20160625_Switzerland_vs_Poland,2016-06-25,Switzerland,Poland,1766.763,1796.17,1766.7632701794885,1796.1700194144678,-0.00027017948855245777,-1.9414467715250794e-05,comparado
20160625_United_States_vs_Colombia,2016-06-25,United States,Colombia,1836.89,1855.644,1836.8898335698862,1855.6440103504167,0.00016643011394990026,-1.0350416687288089e-05,comparado
20160625_Wales_vs_Northern_Ireland,2016-06-25,Wales,Northern Ireland,1672.427,1590.074,1672.4265811226826,1590.0744333316197,0.0004188773173154914,-0.0004333316196607484,comparado
20160626_Argentina_vs_Chile,2016-06-26,Argentina,Chile,2024.43,1963.743,2024.42989441915,1963.7432073810899,0.00010558085000411666,-0.00020738108992190973,comparado
20160626_France_vs_Republic_of_Ireland,2016-06-26,France,Republic of Ireland,1904.856,1757.778,1904.855922575108,1757.7777790791188,7.742489196971292e-05,0.0002209208812473662,comparado
20160626_Germany_vs_Slovakia,2016-06-26,Germany,Slovakia,2002.101,1705.773,2002.10091606274,1705.772821415025,8.393726011490799e-05,0.0001785849749467161,comparado
20160626_Hungary_vs_Belgium,2016-06-26,Hungary,Belgium,1701.186,1848.459,1701.1862981029185,1848.4585151159415,-0.00029810291857756965,0.0004848840585509606,comparado
20160627_England_vs_Iceland,2016-06-27,England,Iceland,1890.711,1644.504,1890.7112965247654,1644.5039818012565,-0.00029652476541741635,1.8198743418906815e-05,comparado
20160627_Italy_vs_Spain,2016-06-27,Italy,Spain,1847.227,1952.072,1847.2268235104611,1952.0720262778968,0.00017648953894422448,-2.627789694997773e-05,comparado
20160630_Poland_vs_Portugal,2016-06-30,Poland,Portugal,1794.397,1862.337,1794.3968236975536,1862.3369413403952,0.00017630244633437542,5.8659604746935656e-05,comparado
20160701_Wales_vs_Belgium,2016-07-01,Wales,Belgium,1688.54,1867.459,1688.5401516128013,1867.4588543501036,-0.0001516128013463458,0.0001456498964671482,comparado
