match_id,stage_label,title,team_a,team_b,score,goals_a,goals_b,prob_scoreline,expected_points_8_5_3,exact_prob,difference_prob,result_prob,risk_adjusted_points,ensemble_adjusted_points,competitive_adjusted_points,public_score_popularity_index,differential_value_index,plausibility_index,rank_by_probability,rank_by_expected_points,selected_by_model,selected_by_penca,model_modal_score,model_modal_prob,penca_score,penca_expected_points,tail_7plus_or_other_prob
,Grupo H,New Zealand vs Belgium,New Zealand,Belgium,4-6,4,6,5.2046828198720924e-05,2.68217933111164,5.2046828198720924e-05,0.2217420104528674,0.7461797232404364,2.708484564684246,2.320651123709823,2.410510997006946,0.0,0.3209281189182961,0.48,39,12,False,False,0-2,0.15735330882370044,0-2,3.1540831170981454,0.010036029726039564
,Grupo H,New Zealand vs Belgium,New Zealand,Belgium,5-0,5,0,6.194278011946977e-05,0.21271019769678048,6.194278011946977e-05,8.044825612147567e-05,0.07078782428139305,0.09155433725048842,0.021155273241850507,0.06420230049660167,0.0,0.15373938305268273,0.48,38,47,False,False,0-2,0.15735330882370044,0-2,3.1540831170981454,0.010036029726039564
,Grupo H,New Zealand vs Belgium,New Zealand,Belgium,5-1,5,1,8.982583959880078e-05,0.21352536615707515,8.982583959880078e-05,0.0004462078970498029,0.07078782428139305,0.09185885807936439,0.08778420541779772,0.13556122571647206,0.0,0.17063221535240838,0.5716133386040241,35,45,False,False,0-2,0.15735330882370044,0-2,3.1540831170981454,0.010036029726039564
,Grupo H,New Zealand vs Belgium,New Zealand,Belgium,5-2,5,2,8.890090041280487e-05,0.21779213975655606,8.890090041280487e-05,0.0025809821055692446,0.07078782428139305,0.09392492441094547,0.1864582587164621,0.240489306224564,0.0,0.19296802681464964,0.48,36,42,False,False,0-2,0.15735330882370044,0-2,3.1540831170981454,0.010036029726039564
,Grupo H,New Zealand vs Belgium,New Zealand,Belgium,5-3,5,3,6.267412576847799e-05,0.2383446038765508,6.267412576847799e-05,0.012896554327533108,0.07078782428139305,0.10517570132252299,0.21426112348115656,0.2713107780174672,0.0,0.20374876620110943,0.48,37,38,False,False,0-2,0.15735330882370044,0-2,3.1540831170981454,0.010036029726039564
,Grupo H,New Zealand vs Belgium,New Zealand,Belgium,5-4,5,4,3.5511159427034785e-05,0.3220011230359432,3.5511159427034785e-05,0.05476555835674148,0.07078782428139305,0.1642170345164121,0.2422228287666554,0.2932501877025088,0.0,0.18224056762804794,0.48,40,33,False,False,0-2,0.15735330882370044,0-2,3.1540831170981454,0.010036029726039564
,Grupo H,New Zealand vs Belgium,New Zealand,Belgium,5-5,5,5,1.8402864877081225e-05,0.915217470985484,1.8402864877081225e-05,0.18303245247817054,0.18303245247817054,0.7410457839038791,0.6692102914273916,0.7263315720587586,0.0,0.20400457368345376,0.48,41,27,False,False,0-2,0.15735330882370044,0-2,3.1540831170981454,0.010036029726039564
,Grupo H,New Zealand vs Belgium,New Zealand,Belgium,5-6,5,6,7.479414097592715e-06,2.694210609730684,7.479414097592715e-06,0.22782450088354103,0.7461797232404364,2.7231908874298174,2.288296624423538,2.3716413253283246,0.0,0.297659646088524,0.48,46,10,False,False,0-2,0.15735330882370044,0-2,3.1540831170981454,0.010036029726039564
,Grupo H,New Zealand vs Belgium,New Zealand,Belgium,6-0,6,0,1.1461419809165357e-05,0.21242742436561954,1.1461419809165357e-05,1.4783631006454728e-05,0.07078782428139305,0.09156412336210087,0.019702668413395207,0.062323278442396116,0.0,0.15221646438928896,0.48,44,49,False,False,0-2,0.15735330882370044,0-2,3.1540831170981454,0.010036029726039564
,Grupo H,New Zealand vs Belgium,New Zealand,Belgium,6-1,6,1,1.578506962266827e-05,0.21257172456529008,1.578506962266827e-05,8.044825612147567e-05,0.07078782428139305,0.09161908381101375,0.08548469259172448,0.1275838133627245,0.0,0.15035400275357153,0.48,42,48,False,False,0-2,0.15735330882370044,0-2,3.1540831170981454,0.010036029726039564
,Grupo H,New Zealand vs Belgium,New Zealand,Belgium,6-2,6,2,1.3824722076377933e-05,0.2132973628045079,1.3824722076377933e-05,0.0004462078970498029,0.07078782428139305,0.09196374255970144,0.16585565285957032,0.2158388150156148,0.0,0.17851129341444458,0.48,43,46,False,False,0-2,0.15735330882370044,0-2,3.1540831170981454,0.010036029726039564
,Grupo H,New Zealand vs Belgium,New Zealand,Belgium,6-3,6,3,1.0143029495128464e-05,0.21755586614380304,1.0143029495128464e-05,0.0025809821055692446,0.07078782428139305,0.09402448797134097,0.17574243294479208,0.22731614843008588,0.0,0.1841918410189064,0.48,45,43,False,False,0-2,0.15735330882370044,0-2,3.1540831170981454,0.010036029726039564
,Grupo H,New Zealand vs Belgium,New Zealand,Belgium,6-4,6,4,5.6522678356849815e-06,0.2381735383027524,5.6522678356849815e-06,0.012896554327533108,0.07078782428139305,0.10522183940855648,0.20631458673480096,0.261546795003949,0.0,0.19725788667552865,0.48,47,39,False,False,0-2,0.15735330882370044,0-2,3.1540831170981454,0.010036029726039564
,Grupo H,New Zealand vs Belgium,New Zealand,Belgium,6-5,6,5,2.751667754500137e-06,0.3219028445609256,2.751667754500137e-06,0.05476555835674148,0.07078782428139305,0.16421078109227907,0.23710746154888912,0.2869770345806113,0.0,0.17810561797043625,0.48,48,34,False,False,0-2,0.15735330882370044,0-2,3.1540831170981454,0.010036029726039564
,Grupo H,New Zealand vs Belgium,New Zealand,Belgium,6-6,6,6,1.2854898575903868e-06,0.9151661188604254,1.2854898575903868e-06,0.18303245247817054,0.18303245247817054,0.7410211300765635,0.665682077184907,0.722065367439179,0.0,0.20136889376525727,0.48,49,28,False,False,0-2,0.15735330882370044,0-2,3.1540831170981454,0.010036029726039564
,Grupo H,New Zealand vs Belgium,New Zealand,Belgium,7+ / otro,,,0.010036029726039564,,,,,,,,,,,,,False,False,0-2,0.15735330882370044,0-2,3.1540831170981454,0.010036029726039564
,Grupo L,Croatia vs Ghana,Croatia,Ghana,0-0,0,0,0.08334440486349626,0.9250397571333613,0.08334440486349626,0.1350013085085745,0.1350013085085745,0.6209249321865642,0.8786781795920485,0.9961299152290705,0.0,0.41947048441793533,0.968394293272665,5,22,False,False,2-0,0.18805809908598878,2-0,3.5260197232609793,0.015583301553919071
,Grupo L,Croatia vs Ghana,Croatia,Ghana,0-1,0,1,0.019501194709703847,0.20992839001674016,0.019501194709703847,0.027013432423100937,0.032465980347142244,0.020887892506376148,0.2834669035252337,0.3887299069679144,0.0,0.37593929800957393,0.9842056728586754,12,29,False,False,2-0,0.18805809908598878,2-0,3.5260197232609793,0.015583301553919071
,Grupo L,Croatia vs Ghana,Croatia,Ghana,0-2,0,2,0.0033846210671442975,0.11658342466846135,0.0033846210671442975,0.004515810212800859,0.032465980347142244,0.0027829626593964384,0.127893856753248,0.22118726553811652,0.0,0.33319074566024465,0.7508568695727478,19,35,False,False,2-0,0.18805809908598878,2-0,3.5260197232609793,0.015583301553919071
,Grupo L,Croatia vs Ghana,Croatia,Ghana,0-3,0,3,0.0005880645930367156,0.100706325423625,0.0005880645930367156,0.0007720953015440609,0.032465980347142244,0.007963980811902764,0.007478027386332839,0.07073697364402343,0.0,0.22592480806318066,0.5725877699992992,25,40,False,False,2-0,0.18805809908598878,2-0,3.5260197232609793,0.015583301553919071
,Grupo L,Croatia vs Ghana,Croatia,Ghana,0-4,0,4,0.00010491788321820944,0.09798511471977248,0.00010491788321820944,0.00013621001434556266,0.032465980347142244,0.009454048558668266,-0.058078893536984234,-0.01396108587142561,0.0,0.1575635988055665,0.48,31,44,False,False,2-0,0.18805809908598878,2-0,3.5260197232609793,0.015583301553919071
,Grupo L,Croatia vs Ghana,Croatia,Ghana,0-5,0,5,1.850834289343177e-05,0.09750090940673248,1.850834289343177e-05,2.3721668312723998e-05,0.032465980347142244,0.00974471892195561,-0.08843197933768462,-0.046313510474626375,0.0,0.15042310308235088,0.48,37,47,False,False,2-0,0.18805809908598878,2-0,3.5260197232609793,0.015583301553919071
,Grupo L,Croatia vs Ghana,Croatia,Ghana,0-6,0,6,3.1347554840209957e-06,0.0974152792649363,3.1347554840209957e-06,3.966978528756985e-06,0.032465980347142244,0.009797254633041309,-0.08968105400397652,-0.04798187136238033,0.0,0.14892565229141497,0.48,44,49,False,False,2-0,0.18805809908598878,2-0,3.5260197232609793,0.015583301553919071
,Grupo L,Croatia vs Ghana,Croatia,Ghana,1-0,1,0,0.16252383257641775,3.4161875675823534,0.16252383257641775,0.2155089682101249,0.8325327111442834,3.3488759937551946,3.612637685945484,3.8140539274758996,0.0,0.7193437197514845,0.9688376440526084,2,2,False,False,2-0,0.18805809908598878,2-0,3.5260197232609793,0.015583301553919071
,Grupo L,Croatia vs Ghana,Croatia,Ghana,1-1,1,1,0.04350410814147949,0.805518866967311,0.04350410814147949,0.1350013085085745,0.1350013085085745,0.5552205544567234,0.7725432484569462,0.8980537454906061,0.0,0.4482517751202139,0.9723282488601072,8,23,False,False,2-0,0.18805809908598878,2-0,3.5260197232609793,0.015583301553919071
,Grupo L,Croatia vs Ghana,Croatia,Ghana,1-2,1,2,0.006440288263464275,0.1707456706780214,0.006440288263464275,0.027013432423100937,0.032465980347142244,0.022659606666003827,0.2271037174972641,0.3376920588975802,0.0,0.39495836214398605,0.9871994179974435,15,30,False,False,2-0,0.18805809908598878,2-0,3.5260197232609793,0.015583301553919071
,Grupo L,Croatia vs Ghana,Croatia,Ghana,1-3,1,3,0.0009676750583643205,0.10933258664212142,0.0009676750583643205,0.004515810212800859,0.032465980347142244,0.008166683183183364,0.08561665290254053,0.17328487485798494,0.0,0.31310079269801566,0.9917804484141313,21,36,False,False,2-0,0.18805809908598878,2-0,3.5260197232609793,0.015583301553919071
,Grupo L,Croatia vs Ghana,Croatia,Ghana,1-4,1,4,0.00015715905973782217,0.09941360882372832,0.00015715905973782217,0.0007720953015440609,0.032465980347142244,0.009350213372622776,-0.00939379476112296,0.045716006705436504,0.0,0.19682071952342664,0.675464186298422,28,41,False,False,2-0,0.18805809908598878,2-0,3.5260197232609793,0.015583301553919071
,Grupo L,Croatia vs Ghana,Croatia,Ghana,1-5,1,5,2.6857757549186782e-05,0.09775093434276541,2.6857757549186782e-05,0.00013621001434556266,0.032465980347142244,0.009723290469642177,-0.022215249546367367,0.02484676381959778,0.0,0.16807861916416122,0.5756455365381165,35,45,False,False,2-0,0.18805809908598878,2-0,3.5260197232609793,0.015583301553919071
,Grupo L,Croatia vs Ghana,Croatia,Ghana,1-6,1,6,4.506478428935689e-06,0.09745890381333899,4.506478428935689e-06,2.3721668312723998e-05,0.032465980347142244,0.009793629033656619,-0.023929623567092113,0.017245941294204793,0.0,0.14705558879034608,0.48,42,48,False,False,2-0,0.18805809908598878,2-0,3.5260197232609793,0.015583301553919071
,Grupo L,Croatia vs Ghana,Croatia,Ghana,2-0,2,0,0.18805809908598878,3.5260197232609793,0.18805809908598878,0.2321236462850814,0.8325327111442834,3.451772684704582,4.121126961012153,4.375068457121286,0.0,0.9069339146754782,0.967480499360963,1,1,True,True,2-0,0.18805809908598878,2-0,3.5260197232609793,0.015583301553919071
,Grupo L,Croatia vs Ghana,Croatia,Ghana,2-1,2,1,0.046915793067980875,3.0693634490570427,0.046915793067980875,0.2155089682101249,0.8325327111442834,3.098915439233718,3.148297270583066,3.3379700228082445,0.0,0.6774026865184948,0.9759183139359295,7,5,False,False,2-0,0.18805809908598878,2-0,3.5260197232609793,0.015583301553919071
,Grupo L,Croatia vs Ghana,Croatia,Ghana,2-2,2,2,0.007328969725584498,0.696993451719626,0.007328969725584498,0.1350013085085745,0.1350013085085745,0.5045079956353447,0.6333016343619743,0.7460022082367372,0.0,0.4025020495527247,0.9765543348561823,14,24,False,False,2-0,0.18805809908598878,2-0,3.5260197232609793,0.015583301553919071
,Grupo L,Croatia vs Ghana,Croatia,Ghana,2-3,2,3,0.0009589926296280136,0.15430178377651266,0.0009589926296280136,0.027013432423100937,0.032465980347142244,0.026695170706421294,0.12073064784137466,0.19375296673428094,0.0,0.2607939960460938,0.7913770405671299,22,31,False,False,2-0,0.18805809908598878,2-0,3.5260197232609793,0.015583301553919071
,Grupo L,Croatia vs Ghana,Croatia,Ghana,2-4,2,4,0.00014537829113803633,0.10686569634044256,0.00014537829113803633,0.004515810212800859,0.032465980347142244,0.010338996528417894,0.07632612183817172,0.13412080383034822,0.0,0.20640957854348746,0.5748001581698547,29,37,False,False,2-0,0.18805809908598878,2-0,3.5260197232609793,0.015583301553919071
,Grupo L,Croatia vs Ghana,Croatia,Ghana,2-5,2,5,2.391563007821368e-05,0.0990138785347495,2.391563007821368e-05,0.0007720953015440609,0.032465980347142244,0.00979381328388941,0.041622516482667904,0.08714205611617074,0.0,0.1625697844053672,0.48,36,42,False,False,2-0,0.18805809908598878,2-0,3.5260197232609793,0.015583301553919071
,Grupo L,Croatia vs Ghana,Croatia,Ghana,2-6,2,6,3.96454990364039e-06,0.09768225471982876,3.96454990364039e-06,0.00013621001434556266,0.032465980347142244,0.009802756497260057,0.022243384910109562,0.06342237465531272,0.0,0.1470678205185827,0.48,43,46,False,False,2-0,0.18805809908598878,2-0,3.5260197232609793,0.015583301553919071
,Grupo L,Croatia vs Ghana,Croatia,Ghana,3-0,3,0,0.160619903147776,3.3538357286386082,0.160619903147776,0.18718894288121504,0.8325327111442834,3.27071872599583,3.786973246730691,4.016415875795685,0.0,0.8194379609464059,0.9691314005522149,3,3,False,False,2-0,0.18805809908598878,2-0,3.5260197232609793,0.015583301553919071
,Grupo L,Croatia vs Ghana,Croatia,Ghana,3-1,3,1,0.04007962882363655,3.0820843124739223,0.04007962882363655,0.2321236462850814,0.8325327111442834,3.127175918517571,3.0575425055031458,3.2292261522081174,0.0,0.6131558810891843,0.9762040844925454,9,4,False,False,2-0,0.18805809908598878,2-0,3.5260197232609793,0.015583301553919071
,Grupo L,Croatia vs Ghana,Croatia,Ghana,3-2,3,2,0.005594480096158011,2.9453995101415744,0.005594480096158011,0.2155089682101249,0.8325327111442834,3.0207107736144008,2.639985883384803,2.765001019703345,0.0,0.4464826297090792,0.861943876736188,16,11,False,False,2-0,0.18805809908598878,2-0,3.5260197232609793,0.015583301553919071
,Grupo L,Croatia vs Ghana,Croatia,Ghana,3-3,3,3,0.000755022957896234,0.6772716114165612,0.000755022957896234,0.1350013085085745,0.1350013085085745,0.49658381613274116,0.44074249945887717,0.503831971951134,0.0,0.2253195446152032,0.6800973236435979,24,25,False,False,2-0,0.18805809908598878,2-0,3.5260197232609793,0.015583301553919071
,Grupo L,Croatia vs Ghana,Croatia,Ghana,3-4,3,4,0.0001027680698356657,0.1517331100971356,0.0001027680698356657,0.027013432423100937,0.032465980347142244,0.027581106646695046,0.0582242360512503,0.10034431621168467,0.0,0.15042885771583703,0.48,32,32,False,False,2-0,0.18805809908598878,2-0,3.5260197232609793,0.015583301553919071
,Grupo L,Croatia vs Ghana,Croatia,Ghana,3-5,3,5,1.6475271522101478e-05,0.10647898728159476,1.6475271522101478e-05,0.004515810212800859,0.032465980347142244,0.010697920087927274,0.05757508087304992,0.1056367731168909,0.0,0.17164890087086068,0.48,38,38,False,False,2-0,0.18805809908598878,2-0,3.5260197232609793,0.015583301553919071
,Grupo L,Croatia vs Ghana,Croatia,Ghana,3-6,3,6,2.6931075649245128e-06,0.09895021096720963,2.6931075649245128e-06,0.0007720953015440609,0.032465980347142244,0.009865144903201783,0.032683500757098194,0.07612180650907513,0.0,0.1551368062570605,0.48,45,43,False,False,2-0,0.18805809908598878,2-0,3.5260197232609793,0.015583301553919071
,Grupo L,Croatia vs Ghana,Croatia,Ghana,4-0,4,0,0.09645310121332575,3.0064277543967943,0.09645310121332575,0.10973515866198356,0.8325327111442834,2.9326549145960388,3.0135099663028173,3.171727961644253,0.0,0.565064269076555,0.6337777318238147,4,6,False,False,2-0,0.18805809908598878,2-0,3.5260197232609793,0.015583301553919071
,Grupo L,Croatia vs Ghana,Croatia,Ghana,4-1,4,1,0.02450676947036561,2.945496327606377,0.02450676947036561,0.18718894288121504,0.8325327111442834,2.9852100910017128,2.6606948567090263,2.778218102419553,0.0,0.4197258775375961,0.6607908444008624,10,10,False,False,2-0,0.18805809908598878,2-0,3.5260197232609793,0.015583301553919071
,Grupo L,Croatia vs Ghana,Croatia,Ghana,4-2,4,2,0.0037148452376712287,2.972989961716027,0.0037148452376712287,0.2321236462850814,0.8325327111442834,3.0582666886190473,2.582184412834238,2.681296563238226,0.0,0.3539719657285284,0.5618221800094135,18,7,False,False,2-0,0.18805809908598878,2-0,3.5260197232609793,0.015583301553919071
,Grupo L,Croatia vs Ghana,Croatia,Ghana,4-3,4,3,0.00044133234848870427,2.929940066898566,0.00044133234848870427,0.2155089682101249,0.8325327111442834,3.011612602162977,2.443410204809717,2.5231686343804642,0.0,0.28485153418124,0.48,26,12,False,False,2-0,0.18805809908598878,2-0,3.5260197232609793,0.015583301553919071
,Grupo L,Croatia vs Ghana,Croatia,Ghana,4-4,4,4,6.339226919815807e-05,0.675196719350467,6.339226919815807e-05,0.1350013085085745,0.1350013085085745,0.49577881122556067,0.42544801072403376,0.4743835279619807,0.0,0.17476970442123907,0.48,33,26,False,False,2-0,0.18805809908598878,2-0,3.5260197232609793,0.015583301553919071
,Grupo L,Croatia vs Ghana,Croatia,Ghana,4-5,4,5,9.363033413927683e-06,0.1514528949878704,9.363033413927683e-06,0.027013432423100937,0.032465980347142244,0.02768262626180245,0.05772380174776338,0.09980530173971251,0.0,0.15029107139981832,0.48,40,33,False,False,2-0,0.18805809908598878,2-0,3.5260197232609793,0.015583301553919071
,Grupo L,Croatia vs Ghana,Croatia,Ghana,4-6,4,6,1.5286176867270171e-06,0.10643414732008863,1.5286176867270171e-06,0.004515810212800859,0.032465980347142244,0.010739877436995447,0.04985879655118136,0.09610257242868743,0.0,0.1651563424196645,0.48,47,39,False,False,2-0,0.18805809908598878,2-0,3.5260197232609793,0.015583301553919071
,Grupo L,Croatia vs Ghana,Croatia,Ghana,5-0,5,0,0.04712475048706844,2.7447047146557875,0.04712475048706844,0.05286616488086606,0.8325327111442834,2.6972063693785553,2.481388711223003,2.5958141116770386,0.0,0.40866214447869736,0.5212889318224763,6,18,False,False,2-0,0.18805809908598878,2-0,3.5260197232609793,0.015583301553919071
,Grupo L,Croatia vs Ghana,Croatia,Ghana,5-1,5,1,0.012354170586048641,2.7541309625149633,0.012354170586048641,0.10973515866198356,0.8325327111442834,2.7754458923516894,2.2865174357602402,2.373099049371231,0.0,0.30922004861068064,0.5634091788595506,13,17,False,False,2-0,0.18805809908598878,2-0,3.5260197232609793,0.015583301553919071
,Grupo L,Croatia vs Ghana,Croatia,Ghana,5-2,5,2,0.001936184379664227,2.8777845723342734,0.001936184379664227,0.18718894288121504,0.8325327111442834,2.9450555782503915,2.4207093472035526,2.5045351553773405,0.0,0.2993778863349566,0.48,20,15,False,False,2-0,0.18805809908598878,2-0,3.5260197232609793,0.015583301553919071
,Grupo L,Croatia vs Ghana,Croatia,Ghana,5-3,5,3,0.00025354599314848943,2.9626060639824585,0.00025354599314848943,0.2321236462850814,0.8325327111442834,3.0520783354322787,2.5330009986527537,2.6210358905889106,0.0,0.3144103283434168,0.48,27,8,False,False,2-0,0.18805809908598878,2-0,3.5260197232609793,0.015583301553919071
,Grupo L,Croatia vs Ghana,Croatia,Ghana,5-4,5,4,3.1167574732184074e-05,2.9287095725772967,3.1167574732184074e-05,0.2155089682101249,0.8325327111442834,3.010895916139433,2.432774119193191,2.5109545271496807,0.0,0.27921574270174815,0.48,34,13,False,False,2-0,0.18805809908598878,2-0,3.5260197232609793,0.015583301553919071
,Grupo L,Croatia vs Ghana,Croatia,Ghana,5-5,5,5,5.0100395825844435e-06,0.6750215726616202,5.0100395825844435e-06,0.1350013085085745,0.1350013085085745,0.49571111953624214,0.42528875976641695,0.4742167521233388,0.0,0.17474282984614944,0.48,41,27,False,False,2-0,0.18805809908598878,2-0,3.5260197232609793,0.015583301553919071
,Grupo L,Croatia vs Ghana,Croatia,Ghana,5-6,5,6,7.654656500823332e-07,0.15142710228457884,7.654656500823332e-07,0.027013432423100937,0.032465980347142244,0.02769202017209465,0.05770166178887249,0.0997821368654241,0.0,0.1502874109876843,0.48,48,34,False,False,2-0,0.18805809908598878,2-0,3.5260197232609793,0.015583301553919071
,Grupo L,Croatia vs Ghana,Croatia,Ghana,6-0,6,0,0.019966559512965828,2.6018867972419484,0.019966559512965828,0.022194492635100524,0.8325327111442834,2.5802809576387324,2.21289932679084,2.306441682495529,0.0,0.33407984180246114,0.48,11,21,False,False,2-0,0.18805809908598878,2-0,3.5260197232609793,0.015583301553919071
,Grupo L,Croatia vs Ghana,Croatia,Ghana,6-1,6,1,0.005366752052752529,2.61943071935284,0.005366752052752529,0.05286616488086606,0.8325327111442834,2.630809937853596,2.0673390824740188,2.136239903789923,0.0,0.24607436184251558,0.48,17,20,False,False,2-0,0.18805809908598878,2-0,3.5260197232609793,0.015583301553919071
,Grupo L,Croatia vs Ghana,Croatia,Ghana,6-2,6,2,0.0008746780500563715,2.7196924849069863,0.0008746780500563715,0.10973515866198356,0.8325327111442834,2.7574469762736715,2.202918627547313,2.2767212994273485,0.0,0.2635809710001258,0.48,23,19,False,False,2-0,0.18805809908598878,2-0,3.5260197232609793,0.015583301553919071
